id,question,slug,start_date,end_date,volume,liquidity,active,closed,yes_percentage,no_percentage,outcome_details,total_volume,total_liquidity,end_date_iso,volume_24hr,spread,one_day_price_change,last_trade_price,bestBid,bestAsk
516874,"Will Ethereum hit $10,000 by December 31?",will-ethereum-hit-10000-by-december-31,,,,,True,False,5.5,94.5,Yes: 5.50% | No: 94.50%,296780.001569,89554.5258,2025-12-31,707.75148,0.01,,0.06,0.05,0.06
516875,"Will Ethereum hit $8,000 by December 31?",will-ethereum-hit-8000-by-december-31,,,,,True,False,6.5,93.5,Yes: 6.50% | No: 93.50%,208497.568686,94461.4619,2025-12-31,8077.381706,0.01,-0.005,0.06,0.06,0.07
516876,"Will Ethereum hit $7,000 by December 31?",will-ethereum-hit-7000-by-december-31,,,,,True,False,6.5,93.5,Yes: 6.50% | No: 93.50%,288708.524487,79224.7327,2025-12-31,12618.2227,0.01,-0.01,0.07,0.06,0.07
516877,"Will Ethereum hit $6,000 by December 31?",will-ethereum-hit-6000-by-december-31,,,,,True,False,9.5,90.5,Yes: 9.50% | No: 90.50%,318145.002742,98339.7681,2025-12-31,4963.11156,0.01,-0.005,0.1,0.09,0.1
516878,"Will Ethereum hit $5,000 by December 31?",will-ethereum-hit-5000-by-december-31,,,,,True,False,14.000000000000002,86.0,Yes: 14.00% | No: 86.00%,388694.637251,90153.0456,2025-12-31,12607.65,0.02,-0.005,0.14,0.13,0.15
516879,"Will Ethereum hit $4,000 by December 31?",will-ethereum-hit-4000-by-december-31,,,,,True,False,18.5,81.5,Yes: 18.50% | No: 81.50%,791199.10164,104967.6822,2025-12-31,12066.531341,0.01,0.005,0.19,0.18,0.19
516880,"Will Ethereum dip to $3,000 by December 31?",will-ethereum-dip-to-3000-by-december-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,170966.406011,,2025-12-31,,0.001,0.1445,1,0.999,1
516881,"Will Ethereum dip to $2,500 by December 31?",will-ethereum-dip-to-2500-by-december-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,175483.375139,,2025-12-31,,0.001,0.3195,1,0.999,1
516882,"Will Ethereum dip to $2,000 by December 31?",will-ethereum-dip-to-2000-by-december-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,323442.766711,,2025-12-31,,0.001,0.1385,1,0.999,1
516883,"Will Ethereum dip to $1,500 by December 31?",will-ethereum-dip-to-1500-by-december-31,,,,,True,False,100.0,0.0,Yes: 100.00% | No: 0.00%,500584.609489,,2025-12-31,251921.07,0.001,0.2845,1,0.999,1
516884,"Will Ethereum dip to $1,000 by December 31?",will-ethereum-dip-to-1000-by-december-31,,,,,True,False,38.5,61.5,Yes: 38.50% | No: 61.50%,141653.857015,39638.5617,2025-12-31,2688.992245,0.03,0.005,0.37,0.37,0.4
517093,"Will Ethereum hit $6,000 by January 31, 2025?",will-ethereum-hit-6000-by-january-31-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1314939.628861,,2025-01-31,,0.001,-0.0005,1,,0.001
517094,"Will Ethereum hit $5,000 by January 31, 2025?",will-ethereum-hit-5000-by-january-31-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,979652.696514,,2025-01-31,,0.001,-0.0005,1,,0.001
517095,"Will Ethereum hit $4,500 by January 31, 2025?",will-ethereum-hit-4500-by-january-31-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,511796.948417,,2025-01-31,,0.001,,1,,0.001
517096,"Will Ethereum hit $4,000 by January 31, 2025?",will-ethereum-hit-4000-by-january-31-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1135027.504642,,2025-01-31,,0.094,0.0455,1,,0.094
517097,"Will Ethereum dip to $3,000 by January 31?",will-ethereum-dip-to-3000-by-january-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,698157.432378,,2025-01-31,,0.001,0.4995,1,0.999,1
517098,"Will Ethereum dip to $2,500 by January 31?",will-ethereum-dip-to-2500-by-january-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,520094.336954,,2025-01-31,,0.001,-0.0005,1,,0.001
517099,"Will Ethereum dip to $2,000 by January 31?",will-ethereum-dip-to-2000-by-january-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,564965.597571,,2025-01-31,,0.001,-0.0005,1,,0.001
517100,"Will Ethereum dip to $1,500 by January 31?",will-ethereum-dip-to-1500-by-january-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,266222.856413,,2025-01-31,,0.001,,1,,0.001
517101,"Will Ethereum dip to $2,750 by January 31?",will-ethereum-dip-to-2750-by-january-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1331535.620105,,2025-01-31,,0.001,-0.002,1,,0.001
517113,"Will Ethereum hit $4,250 by January 31, 2025?",will-ethereum-hit-4250-by-january-31-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,679688.572424,,2025-01-31,,0.001,-0.0005,1,,0.001
517114,"Will Ethereum hit $4,750 by January 31, 2025?",will-ethereum-hit-4750-by-january-31-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,625062.998749,,2025-01-31,,0.001,-0.0005,1,,0.001
517115,"Will Ethereum dip to $3,250 by January 31?",will-ethereum-dip-to-3250-by-january-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,272665.863071,,2025-01-31,,0.001,0.3195,1,0.999,1
517116,"Will Ethereum hit $3,750 by January 31, 2025?",will-ethereum-hit-3750-by-january-31-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2109036.351676,,2025-01-31,,0.001,-0.004,1,,0.001
517193,"Ethereum above $3,500 on January 10?",ethereum-above-3500-on-january-10,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1931732.75062,,2025-01-10,,0.001,-0.028,1,,0.001
518088,Less than 50 Senators vote to confirm Hegseth? ,less-than-50-senators-vote-to-confirm-hegseth,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,40464.554252,,2025-12-31,,0.001,-0.0355,1,,0.001
518089,Will 50-52 Senators vote to confirm Hegseth? ,will-50-52-senators-vote-to-confirm-hegseth,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,6073.903504,,2025-12-31,,0.001,0.0595,1,0.999,1
518090,Will 53-55 Senators vote to confirm Hegseth? ,will-53-55-senators-vote-to-confirm-hegseth,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,15563.915609,,2025-12-31,,0.001,-0.03,1,,0.001
518092,Will 56 or more Senators vote to confirm Hegseth? ,will-56-or-more-senators-vote-to-confirm-hegseth,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,46587.142773,,2025-12-31,,0.001,-0.0085,1,,0.001
518178,"Ethereum above $3,300 on January 17?",ethereum-above-3300-on-january-17,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,3126776.06701,,2025-01-17,,0.001,0.3395,1,0.999,1
518482,Will Trump nominate Pete Hegseth as Defense Secretary?,will-trump-formally-nominates-pete-hegseth-as-secretary-of-defense,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,7824.353332,,2025-01-31,,0.001,0.0135,1,0.999,1
518484,Will John Curtis vote to confirm Pete Hegseth as Secretary of Defense?,will-john-curtis-vote-to-confirm-pete-hegseth-as-secretary-of-defense,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,31859.335431,,2025-12-31,,0.001,0.0195,1,0.999,1
518485,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,will-mitch-mcconnell-vote-to-confirm-pete-hegseth-as-secretary-of-defense,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,118735.239311,,2025-12-31,,0.001,-0.8645,1,,0.001
518486,Will Susan Collins vote to confirm Pete Hegseth as Secretary of Defense?,will-susan-collins-vote-to-confirm-pete-hegseth-as-secretary-of-defense,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,27110.404141,,2025-12-31,,0.001,-0.0065,1,,0.001
518487,Will John Fetterman vote to confirm Pete Hegseth as Secretary of Defense?,will-john-fetterman-vote-to-confirm-pete-hegseth-as-secretary-of-defense,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,104079.100115,,2025-12-31,,0.001,-0.0745,1,,0.001
518489,Will Lisa Murkowski vote to confirm Pete Hegseth as Secretary of Defense?,will-lisa-murkowski-vote-to-confirm-pete-hegseth-as-secretary-of-defense,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,33403.04957,,2025-12-31,,0.001,-0.003,1,,0.001
518611,Will every Republican Senator vote to confirm Pete Hegseth?,will-every-republican-senator-vote-to-confirm-pete-hegseth,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,17122.716252,,2025-12-31,,0.001,-0.0045,1,,0.001
518874,US national Ethereum reserve in 2025?,us-national-ethereum-reserve-in-2025,,,,,True,False,22.0,78.0,Yes: 22.00% | No: 78.00%,567240.977671,16070.4488,2025-12-31,4869.85,0.02,0.01,0.22,0.21,0.23
518879,Danny Ryan as next executive director of Ethereum Foundation?,danny-ryan-as-next-executive-director-of-ethereum-foundation,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,42381.719415,,2025-12-31,,0.001,-0.036,1,,0.001
519040,"Ethereum above $3,400 on January 24?",ethereum-above-3300-on-january-24,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,6209816.038245,,2025-01-24,,0.001,-0.0845,1,,0.001
519657,"Will Trump say ""Hegseth"" during Fox News Oval Office interview?",will-trump-say-hegseth-during-fox-news-oval-office-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2646.852987,,2025-01-22,,0.001,-0.4945,1,,0.001
519683,Will SOL flip ETH before May?,will-sol-flip-eth-before-may,,,,,True,False,0.3,99.7,Yes: 0.30% | No: 99.70%,845978.189629,21992.76259,2025-04-30,394686.768059,0.002,0.0005,0.003,0.002,0.004
519743,Hegseth test vote passes today?,hegseth-test-vote-passes-today,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,2921.852817,,2025-01-23,,0.001,,1,0.999,1
519855,Will THORChain resume BTC and ETH lending in January?,will-thorchain-resume-btc-and-eth-lending-in-january,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,19697.114707,,2025-01-31,,0.001,-0.005,1,,0.001
519871,"Ethereum above $3,400 on January 31?",ethereum-above-3400-on-january-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,4931220.50609,,2025-01-31,,0.001,0.8545,1,0.999,1
520473,Will Kenneth Gainwell score the first touchdown of Super Bowl LIX?,will-kenneth-gainwell-score-the-first-touchdown-of-super-bowl-lix,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1776.968828,,2025-02-09,,0.001,-0.0055,1,,0.001
520777,Will ETHBTC be more than .033 on February 7?,will-ethbtc-be-more-than-033-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,24256.076265,,2025-02-07,,0.001,-0.004,1,,0.001
520778,Will ETHBTC be between .032-.033 on February 7?,will-ethbtc-be-between-032-033-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,11968.009876,,2025-02-07,,0.001,-0.0095,1,,0.001
520779,Will ETHBTC be between .031-.032 on February 7?,will-ethbtc-be-between-031-032-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,16755.986528,,2025-02-07,,0.001,-0.017,1,,0.001
520780,Will ETHBTC be between .030-.031 on February 7?,will-ethbtc-be-between-030-031-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,6359.982878,,2025-02-07,,0.001,-0.0235,1,,0.001
520781,Will ETHBTC be between .029-.030 on February 7?,will-ethbtc-be-between-029-030-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,10132.074007,,2025-02-07,,0.001,-0.4315,1,,0.001
520782,Will ETHBTC be between .028-.029 on February 7?,will-ethbtc-be-between-028-029-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3817.338614,,2025-02-07,,0.001,-0.4495,1,,0.001
520783,Will ETHBTC be less than .028 on February 7?,will-ethbtc-be-less-than-028-on-february-7,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,17776.920936,,2025-02-07,,0.001,0.788,1,0.999,1
520784,SOLETH above 0.074 on February 7?,soleth-above-0pt074-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5076.995691,,2025-02-07,,0.001,-0.0745,1,,0.001
520788,Will Trump Media invest in Ethereum before March?,will-trump-media-invest-in-ethereum-before-march,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,19877.725286,,2025-02-28,,0.001,-0.01,1,,0.001
520826,Will Kenneth Gainwell score a TD in Super Bowl LIX?,will-kenneth-gainwell-score-a-td-in-super-bowl-lix,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,8400.303444,,2025-02-09,,0.01,-0.05,1,,0.01
521148,"Ethereum above $3,400 on February 7?",ethereum-above-3400-on-february-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3479176.685977,,2025-02-07,,0.001,-0.002,1,,0.001
521172,Will Ethereum hit $6000 by February 28 2025?,will-ethereum-hit-6000-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1012914.971672,,2025-02-28,,0.001,,1,,0.001
521173,Will Ethereum hit $5000 by February 28 2025?,will-ethereum-hit-5000-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,455137.589753,,2025-02-28,,0.001,,1,,0.001
521174,Will Ethereum hit $4750 by February 28 2025?,will-ethereum-hit-4750-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,273863.640768,,2025-02-28,,0.001,,1,,0.001
521175,Will Ethereum hit $4500 by February 28 2025?,will-ethereum-hit-4500-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,508929.96588,,2025-02-28,,0.001,,1,,0.001
521176,Will Ethereum hit $4250 by February 28 2025?,will-ethereum-hit-4250-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,785294.099393,,2025-02-28,,0.001,,1,,0.001
521177,Will Ethereum hit $4000 by February 28 2025?,will-ethereum-hit-4000-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,473918.382246,,2025-02-28,,0.001,,1,,0.001
521178,Will Ethereum hit $3750 by February 28 2025?,will-ethereum-hit-3750-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,909248.692382,,2025-02-28,,0.001,,1,,0.001
521179,Will Ethereum hit $3500 by February 28 2025?,will-ethereum-hit-3500-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1489229.513643,,2025-02-28,,0.001,-0.0005,1,,0.001
521180,Will Ethereum dip to $3250 by February 28 2025?,will-ethereum-dip-to-3250-by-february-28-2025,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,11080.41,,2025-02-28,,0.001,,1,0.999,1
521181,Will Ethereum dip to $3000 by February 28 2025?,will-ethereum-dip-to-3000-by-february-28-2025,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,602599.063227,,2025-02-28,,0.001,0.2695,1,0.999,1
521182,Will Ethereum dip to $2750 by February 28 2025?,will-ethereum-dip-to-2750-by-february-28-2025,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,212406.777232,,2025-02-28,,0.001,0.4745,1,0.999,1
521183,Will Ethereum dip to $2500 by February 28 2025?,will-ethereum-dip-to-2500-by-february-28-2025,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,121730.287798,,2025-02-28,,0.001,0.7745,1,0.999,1
521184,Will Ethereum dip to $2000 by February 28 2025?,will-ethereum-dip-to-2000-by-february-28-2025,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2068568.924965,,2025-02-28,,0.001,-0.3525,1,,0.001
521530,Will Ethereum hit $3000 by Wednesday?,will-ethereum-hit-3000-by-wednesday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,268287.718287,,2025-02-05,,0.001,-0.0475,1,,0.001
521531,Will Ethereum hit $3000 by Friday?,will-ethereum-hit-3000-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2803659.382106,,2025-02-07,,0.001,-0.027,1,,0.001
521593,Will Netherlands win Eurovision 2025?,will-netherlands-win-eurovision-2025,,,,,True,False,3.8,96.2,Yes: 3.80% | No: 96.20%,268077.853348,92045.12912,2025-05-17,2541.056291,0.002,-0.0005,0.037,0.037,0.039
521680,Will Jordan Spieth win the 2025 WM Phoenix Open?,will-jordan-spieth-win-the-2025-wm-phoenix-open,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,506.440232,,2025-02-09,,0.001,-0.0645,1,,0.001
521782,"Will David Sacks say ""Ethereum"" during his February 4 presser?",will-david-sacks-say-ethereum-during-his-february-4-presser,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,7805.850657,,2025-02-04,,0.001,,1,,0.001
522037,"Ethereum above $2,700 on February 14?",ethereum-above-2700-on-february-14,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,5217482.832123,,2025-02-14,,0.001,0.7245,1,0.999,1
522358,Bethune-Cookman vs. Prairie View A&M,cbb-cook-pv-2025-02-08,,,,,True,True,,,Bethune-Cookman: 100.00% | Prairie View A&M: 0.00%,,0,2025-02-15,,0.01,,,0.99,1
522423,Bethune-Cookman vs. Texas Southern,cbb-cook-txso-2025-02-10,,,,,True,True,,,Bethune-Cookman: 100.00% | Texas Southern: 0.00%,5215.781476,,2025-02-18,,0.001,0.5145,1,0.999,1
522639,Netherlands election called before May?,netherlands-election-called-before-may,,,,,True,False,8.5,91.5,Yes: 8.50% | No: 91.50%,13733.467958,2016.2881,2025-04-30,309.14,0.03,-0.025,0.11,0.07,0.1
523102,Will SOL flip ETH in 2025?,will-sol-flip-eth-in-2025,,,,,True,False,8.0,92.0,Yes: 8.00% | No: 92.00%,4639.473418,9544.7279,2025-12-31,,0.02,-0.005,0.1,0.07,0.09
523146,"Will Ethereum hit $2,500 or $3,000 first?",will-ethereum-hit-2pt5k-or-3k-first,,,,,True,True,,,$2500: 100.00% | $3000: 0.00%,185737.31787,,2025-12-31,,0.001,0.5995,1,0.999,1
523190,"Trump, Putin, and Zelensky seen together before July?",trump-putin-and-zelensky-seen-together-before-july,,,,,True,False,6.5,93.5,Yes: 6.50% | No: 93.50%,131046.012169,7883.8506,2025-06-30,1221.295733,0.01,,0.07,0.06,0.07
523445,Alcorn State vs. Bethune-Cookman,cbb-alcn-cook-2025-02-15,,,,,True,True,,,Alcorn State: 100.00% | Bethune-Cookman: 0.00%,66.084937,,2025-02-22,,0.001,0.6695,1,0.999,1
523484,"Ethereum above $2,700 on February 21?",ethereum-above-2700-on-february-21,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,4780243.935768,,2025-02-21,,0.001,0.2095,1,0.999,1
523519,Gaethje vs. Hooker,gaethje-vs-hooker,,,,,True,True,,,Gaethje: 50.00% | Hooker: 50.00%,22.848326,,2025-03-08,,0.01,,1,0.5,0.51
523555,Will Trump Media invest in Ethereum before July?,will-trump-media-invest-in-ethereum-before-july,,,,,True,False,35.0,65.0,Yes: 35.00% | No: 65.00%,326106.932921,669.5875,2025-06-30,,0.12,,0.29,0.29,0.41
523601,Will Pete Hegseth be out as Secretary of Defense in Trump's first 100 days?,will-pete-hegseth-be-out-as-secretary-of-defense-in-trumps-first-100-days,,,,,True,False,2.25,97.75,Yes: 2.25% | No: 97.75%,46051.880154,7404.5562,2025-04-29,365,0.005,-0.0035,0.02,0.02,0.025
523656,Jackson State vs. Bethune-Cookman,cbb-jkst-cook-2025-02-17,,,,,True,True,,,Jackson State: 100.00% | Bethune-Cookman: 0.00%,6274.728586,,2025-02-25,,0.001,0.5545,1,0.999,1
524237,Bethune-Cookman vs. Alabama A&M,cbb-cook-aamu-2025-02-22,,,,,True,True,,,Bethune-Cookman: 100.00% | Alabama A&M: 0.00%,,0,2025-03-01,,0.01,-0.065,,0.99,1
524431,"Ethereum above $2,800 on February 28?",ethereum-above-2800-on-february-28,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1734469.495625,,2025-02-28,,0.001,-0.003,1,,0.001
524443,Will Bybit hacker return stolen ETH by next Friday?,will-the-bybit-hacker-return-stolen-eth-before-march,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,276581.994712,,2025-02-28,,0.001,-0.002,1,,0.001
524446,Ethena USDe depeg before April?,ethena-usde-depeg-before-april,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,219068.166544,,2025-03-31,,0.001,-0.0015,1,,0.001
524476,Will Bybit buy >$1b ETH by next Friday?,will-bybit-buy-1b-of-eth,,,,,True,True,50.0,50.0,Yes: 50.00% | No: 50.00%,299589.648329,,2025-02-28,,0.004,0.0035,1,0.501,0.505
524538,Will ETH hard fork before April?,will-eth-hard-fork-before-april,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,199050.982843,,2025-03-31,,0.001,-0.001,1,,0.001
524576,Bethune-Cookman vs. Alabama State,cbb-cook-alst-2025-02-24,,,,,True,True,,,Bethune-Cookman: 100.00% | Alabama State: 0.00%,4605.512387,,2025-03-04,,0.001,0.5595,1,0.999,1
524601,Will Kanye launch a token on Ethereum?,will-kanye-launch-a-token-on-ethereum,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,359747.043984,,2025-03-31,,0.001,,1,,0.001
525204,Will Ethereum hit $2700 by Wednesday?,will-ethereum-hit-2700-by-wednesday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,16065.107509,,2025-02-26,,0.001,-0.0495,1,,0.001
525384,Will Ethereum hit $2500 by Thursday?,will-ethereum-hit-2500-by-thursday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,27146.113372,,2025-02-27,,0.001,-0.1345,1,,0.001
525515,Will Jordan Spieth win the 2025 FedEx Cup?,will-jordan-spieth-win-the-2025-fedex-cup,,,,,True,False,1.8499999999999999,98.15,Yes: 1.85% | No: 98.15%,1053.818733,4418.7812,2025-09-30,,0.011,-0.001,0.008,0.013,0.024
525542,Will Jordan Spieth win The 2025 Masters?,will-jordan-spieth-win-the-2025-masters,,,,,True,False,1.7999999999999998,98.2,Yes: 1.80% | No: 98.20%,7851.58167,146044.3011,2025-04-13,2736.603806,0.004,-0.0025,0.021,0.016,0.02
525584,Will Jordan Spieth win The 2025 U.S. Open?,will-jordan-spieth-win-the-2025-golf-us-open,,,,,True,False,3.4000000000000004,96.6,Yes: 3.40% | No: 96.60%,340,665.103,2025-06-15,,0.068,0.031,0.6,,0.068
525636,Will Jordan Spieth win The 2025 PGA Championship?,will-jordan-spieth-win-the-2025-pga-championship,,,,,True,False,43.6,56.39999999999999,Yes: 43.60% | No: 56.40%,77.6,255.5906,2025-05-18,,0.87,0.0625,0.88,0.001,0.871
525659,Will Jordan Spieth win The 2025 Open Championship?,will-jordan-spieth-win-the-2025-open-championship,,,,,True,False,49.5,50.5,Yes: 49.50% | No: 50.50%,,1,2025-12-31,,0.99,-0.005,,,0.99
526007,Southern vs. Bethune-Cookman,cbb-sou-cook-2025-03-01,,,,,True,True,,,Southern: 0.00% | Bethune-Cookman: 100.00%,31,,2025-03-08,,0.01,-0.495,1,,0.01
526068,"Ethereum above $2,300 on March 7?",ethereum-above-2300-on-march-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,4345803.661636,,2025-03-07,,0.001,-0.1645,1,,0.001
526191,"Will Ethereum dip to $2,000.00 by March 31?",will-ethereum-dip-to-2000pt00-by-march-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,603246.331295,,2025-03-31,,0.001,0.3645,1,0.999,1
526192,"Will Ethereum dip to $1,500.00 by March 31?",will-ethereum-dip-to-1500pt00-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1190608.071959,,2025-03-31,,0.001,-0.003,1,,0.001
526193,"Will Ethereum dip to $1,000.00 by March 31?",will-ethereum-dip-to-1000pt00-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,647894.476029,,2025-03-31,,0.001,,1,,0.001
526396,Grambling State vs. Bethune-Cookman,cbb-gram-cook-2025-03-03,,,,,True,True,,,Grambling State: 0.00% | Bethune-Cookman: 100.00%,6955.518546,,2025-03-10,,0.001,-0.2095,1,,0.001
526643,"Will Donald Trump say ""Ethereum"" during Crypto Summit on Friday?",will-donald-trump-say-ethereum-during-crypto-summit-on-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,51598.288583,,2025-03-07,,0.001,-0.5545,1,,0.001
526660,"Will Ethereum dip to $1,900.00 by March 31?",will-ethereum-dip-to-1900pt00-by-march-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,210228.704517,,2025-03-31,,0.001,0.2795,1,0.999,1
526661,"Will Ethereum dip to $1,800.00 by March 31?",will-ethereum-dip-to-1800pt00-by-march-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,179751.503602,,2025-03-31,,0.001,0.4945,1,0.999,1
526662,"Will Ethereum hit $2,600.00 again by March 31?",will-ethereum-hit-2600pt00-again-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1082207.455328,,2025-03-31,,0.001,-0.001,1,,0.001
526663,"Will Ethereum hit $2,800.00 again by March 31?",will-ethereum-hit-2800pt00-again-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,591187.54289,,2025-03-31,,0.001,,1,,0.001
526664,"Will Ethereum hit $3,000.00 again by March 31?",will-ethereum-hit-3000pt00-again-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,583176.4045,,2025-03-31,,0.001,,1,,0.001
526665,"Will Ethereum hit $3,500.00 again by March 31?",will-ethereum-hit-3500pt00-again-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,857024.53718,,2025-03-31,,0.001,,1,,0.001
526671,Will ETH hard fork before May?,will-eth-hard-fork-before-may,,,,,True,False,0.75,99.25,Yes: 0.75% | No: 99.25%,214692.094458,9540.14628,2025-04-30,11937.301299,0.003,-0.0015,0.011,0.006,0.009
526683,Gaethje vs. Fiziev,gaethje-vs-fiziev,,,,,True,True,,,Gaethje: 100.00% | Fiziev: 0.00%,327687.180338,,2025-03-08,,0.001,0.5845,1,0.999,1
526977,Florida A&M vs. Bethune-Cookman,cbb-famu-cook-2025-03-08,,,,,True,True,,,Florida A&M: 0.00% | Bethune-Cookman: 100.00%,,0,2025-03-15,,0.008,-0.25,,,0.008
527089,Will Justin Gaethje win by KO?,will-justin-gaethje-win-by-ko,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2458.749767,,2025-03-08,,0.001,-0.2045,1,,0.001
527169,"Ethereum above $2,200 on March 14?",ethereum-above-2200-on-march-14,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1867284.215797,,2025-03-14,,0.001,-0.003,1,,0.001
527530,Alcorn State vs. Bethune-Cookman,cbb-alcn-cook-2025-03-13,,,,,True,True,,,Alcorn State: 0.00% | Bethune-Cookman: 100.00%,84.888304,,2025-03-21,,0.001,-0.4295,1,,0.001
